date,crop,market,state,arrival_quantity,price_min,price_max,modal_price
2026-03-25,Tomato,Nashik,Maharashtra,230.4,2021.0,2167.0,2094.0
2026-03-25,Tomato,Pune,Maharashtra,414.5,1840.0,2034.0,1937.0
2026-03-25,Wheat,Aurangabad,Maharashtra,258.8,2400.0,2601.0,2500.0
2026-03-25,Wheat,Bhopal,Madhya Pradesh,335.1,2422.0,2579.0,2501.0
2026-03-25,Wheat,Indore,Madhya Pradesh,414.9,2322.0,2603.0,2463.0
2026-03-25,Wheat,Karnal,Haryana,282.8,2403.0,2593.0,2498.0
2026-03-25,Wheat,Ludhiana,Punjab,398.0,2511.0,2782.0,2646.0
2026-03-26,Cotton,Aurangabad,Maharashtra,230.4,7483.0,8439.0,7961.0
2026-03-26,Cotton,Indore,Madhya Pradesh,91.1,7658.0,8470.0,8064.0
2026-03-26,Cotton,Jaipur,Rajasthan,215.7,7531.0,8595.0,8063.0
2026-03-26,Cotton,Nagpur,Maharashtra,115.2,7259.0,7777.0,7518.0
2026-03-26,Maize,Bengaluru,Karnataka,111.0,2350.0,2678.0,2514.0
2026-03-26,Maize,Indore,Madhya Pradesh,128.0,2117.0,2350.0,2234.0
2026-03-26,Maize,Nagpur,Maharashtra,119.4,2236.0,2375.0,2305.0
2026-03-26,Maize,Nashik,Maharashtra,202.7,2228.0,2496.0,2362.0
2026-03-26,Onion,Bengaluru,Karnataka,214.1,2343.0,2652.0,2498.0
2026-03-26,Onion,Indore,Madhya Pradesh,67.1,2295.0,2517.0,2406.0
2026-03-26,Onion,Nashik,Maharashtra,188.2,2141.0,2358.0,2250.0
2026-03-26,Onion,Pune,Maharashtra,110.1,2773.0,3014.0,2894.0
2026-03-26,Potato,Bhopal,Madhya Pradesh,246.6,1335.0,1456.0,1395.0
2026-03-26,Potato,Jaipur,Rajasthan,394.5,1275.0,1391.0,1333.0
2026-03-26,Potato,Karnal,Haryana,171.7,1159.0,1305.0,1232.0
2026-03-26,Potato,Pune,Maharashtra,308.3,1263.0,1353.0,1308.0
2026-03-26,Pulses,Aurangabad,Maharashtra,181.2,6201.0,6603.0,6402.0
2026-03-26,Pulses,Bengaluru,Karnataka,254.3,6538.0,7400.0,6969.0
2026-03-26,Pulses,Indore,Madhya Pradesh,223.2,5607.0,6349.0,5978.0
2026-03-26,Pulses,Jaipur,Rajasthan,394.4,6164.0,6552.0,6358.0
2026-03-26,Rice,Bengaluru,Karnataka,253.5,3450.0,3838.0,3644.0
2026-03-26,Rice,Karnal,Haryana,164.1,3195.0,3666.0,3430.0
2026-03-26,Rice,Ludhiana,Punjab,94.1,3394.0,3771.0,3583.0
2026-03-26,Rice,Nagpur,Maharashtra,154.0,3382.0,3651.0,3517.0
2026-03-26,Soybean,Aurangabad,Maharashtra,260.8,4721.0,5218.0,4970.0
2026-03-26,Soybean,Bhopal,Madhya Pradesh,211.0,5201.0,5650.0,5425.0
2026-03-26,Soybean,Indore,Madhya Pradesh,159.5,4446.0,4953.0,4700.0
2026-03-26,Soybean,Nagpur,Maharashtra,174.5,5221.0,5642.0,5432.0
2026-03-26,Sugarcane,Aurangabad,Maharashtra,253.9,344.0,369.0,357.0
2026-03-26,Sugarcane,Bhopal,Madhya Pradesh,182.2,335.0,384.0,359.0
2026-03-26,Sugarcane,Karnal,Haryana,236.4,348.0,373.0,361.0
2026-03-26,Sugarcane,Pune,Maharashtra,251.3,344.0,385.0,365.0
2026-03-26,Tomato,Bengaluru,Karnataka,450.8,1373.0,1574.0,1474.0
2026-03-26,Tomato,Jaipur,Rajasthan,406.9,1859.0,2059.0,1959.0
2026-03-26,Tomato,Nashik,Maharashtra,355.9,1930.0,2160.0,2045.0
2026-03-26,Tomato,Pune,Maharashtra,424.0,1833.0,1956.0,1894.0
2026-03-26,Wheat,Aurangabad,Maharashtra,483.0,2344.0,2617.0,2481.0
2026-03-26,Wheat,Bhopal,Madhya Pradesh,293.2,2405.0,2703.0,2554.0
2026-03-26,Wheat,Indore,Madhya Pradesh,182.6,2287.0,2578.0,2433.0
2026-03-26,Wheat,Karnal,Haryana,349.2,2364.0,2623.0,2493.0
2026-03-26,Wheat,Ludhiana,Punjab,469.1,2553.0,2724.0,2639.0
2026-03-27,Cotton,Aurangabad,Maharashtra,125.7,7383.0,8361.0,7872.0
2026-03-27,Cotton,Indore,Madhya Pradesh,177.5,7568.0,8532.0,8050.0
2026-03-27,Cotton,Jaipur,Rajasthan,114.9,7586.0,8535.0,8061.0
2026-03-27,Cotton,Nagpur,Maharashtra,151.6,6941.0,7767.0,7354.0
2026-03-27,Maize,Bengaluru,Karnataka,93.5,2397.0,2683.0,2540.0
2026-03-27,Maize,Indore,Madhya Pradesh,164.4,2106.0,2335.0,2220.0
2026-03-27,Maize,Nagpur,Maharashtra,175.3,2210.0,2351.0,2280.0
2026-03-27,Maize,Nashik,Maharashtra,136.6,2264.0,2492.0,2378.0
2026-03-27,Onion,Bengaluru,Karnataka,97.2,2335.0,2618.0,2477.0
2026-03-27,Onion,Indore,Madhya Pradesh,68.3,2146.0,2403.0,2274.0
2026-03-27,Onion,Nashik,Maharashtra,93.1,2167.0,2413.0,2290.0
2026-03-27,Onion,Pune,Maharashtra,104.0,2797.0,3009.0,2903.0
2026-03-27,Potato,Bhopal,Madhya Pradesh,372.6,1294.0,1402.0,1348.0
2026-03-27,Potato,Jaipur,Rajasthan,281.4,1248.0,1370.0,1309.0
2026-03-27,Potato,Karnal,Haryana,351.6,1158.0,1318.0,1238.0
2026-03-27,Potato,Pune,Maharashtra,166.7,1276.0,1412.0,1344.0
2026-03-27,Pulses,Aurangabad,Maharashtra,315.4,5978.0,6732.0,6355.0
2026-03-27,Pulses,Bengaluru,Karnataka,315.7,6806.0,7430.0,7118.0
2026-03-27,Pulses,Indore,Madhya Pradesh,407.0,5618.0,6233.0,5925.0
2026-03-27,Pulses,Jaipur,Rajasthan,389.4,6034.0,6636.0,6335.0
2026-03-27,Rice,Bengaluru,Karnataka,144.6,3483.0,3915.0,3699.0
2026-03-27,Rice,Karnal,Haryana,91.2,3309.0,3556.0,3432.0
2026-03-27,Rice,Ludhiana,Punjab,152.6,3376.0,3829.0,3602.0
2026-03-27,Rice,Nagpur,Maharashtra,96.7,3291.0,3688.0,3489.0
2026-03-27,Soybean,Aurangabad,Maharashtra,115.4,4676.0,5247.0,4962.0
2026-03-27,Soybean,Bhopal,Madhya Pradesh,170.7,5088.0,5476.0,5282.0
2026-03-27,Soybean,Indore,Madhya Pradesh,133.7,4471.0,4837.0,4654.0
2026-03-27,Soybean,Nagpur,Maharashtra,113.0,5086.0,5780.0,5433.0
2026-03-27,Sugarcane,Aurangabad,Maharashtra,137.2,341.0,371.0,356.0
2026-03-27,Sugarcane,Bhopal,Madhya Pradesh,112.4,344.0,376.0,360.0
2026-03-27,Sugarcane,Karnal,Haryana,199.4,346.0,373.0,359.0
2026-03-27,Sugarcane,Pune,Maharashtra,84.5,348.0,382.0,365.0
2026-03-27,Tomato,Bengaluru,Karnataka,467.6,1411.0,1528.0,1469.0
2026-03-27,Tomato,Jaipur,Rajasthan,142.5,1861.0,2091.0,1976.0
2026-03-27,Tomato,Nashik,Maharashtra,135.2,1869.0,1989.0,1929.0
2026-03-27,Tomato,Pune,Maharashtra,312.9,1799.0,1940.0,1869.0
2026-03-27,Wheat,Aurangabad,Maharashtra,370.7,2367.0,2579.0,2473.0
2026-03-27,Wheat,Bhopal,Madhya Pradesh,151.2,2375.0,2730.0,2553.0
2026-03-27,Wheat,Indore,Madhya Pradesh,174.7,2364.0,2553.0,2458.0
2026-03-27,Wheat,Karnal,Haryana,186.9,2370.0,2708.0,2539.0
2026-03-27,Wheat,Ludhiana,Punjab,215.8,2453.0,2784.0,2619.0
2026-03-28,Cotton,Aurangabad,Maharashtra,88.7,7554.0,8159.0,7856.0
2026-03-28,Cotton,Indore,Madhya Pradesh,85.9,7494.0,8502.0,7998.0
2026-03-28,Cotton,Jaipur,Rajasthan,151.0,7765.0,8260.0,8012.0
2026-03-28,Cotton,Nagpur,Maharashtra,178.2,7050.0,7703.0,7377.0
2026-03-28,Maize,Bengaluru,Karnataka,167.2,2439.0,2708.0,2573.0
2026-03-28,Maize,Indore,Madhya Pradesh,140.8,2130.0,2306.0,2218.0
2026-03-28,Maize,Nagpur,Maharashtra,60.6,2159.0,2319.0,2239.0
2026-03-28,Maize,Nashik,Maharashtra,171.0,2217.0,2544.0,2381.0
2026-03-28,Onion,Bengaluru,Karnataka,129.7,2290.0,2632.0,2461.0
2026-03-28,Onion,Indore,Madhya Pradesh,106.1,2257.0,2471.0,2364.0
2026-03-28,Onion,Nashik,Maharashtra,141.6,1996.0,2281.0,2139.0
2026-03-28,Onion,Pune,Maharashtra,103.7,2670.0,2901.0,2785.0
2026-03-28,Potato,Bhopal,Madhya Pradesh,215.1,1270.0,1360.0,1315.0
2026-03-28,Potato,Jaipur,Rajasthan,183.7,1281.0,1372.0,1326.0
2026-03-28,Potato,Karnal,Haryana,193.9,1230.0,1315.0,1272.0
2026-03-28,Potato,Pune,Maharashtra,255.4,1283.0,1399.0,1341.0
2026-03-28,Pulses,Aurangabad,Maharashtra,253.2,6142.0,6613.0,6378.0
2026-03-28,Pulses,Bengaluru,Karnataka,303.7,6807.0,7412.0,7109.0
2026-03-28,Pulses,Indore,Madhya Pradesh,209.7,5645.0,6057.0,5851.0
2026-03-28,Pulses,Jaipur,Rajasthan,252.6,6305.0,6746.0,6525.0
2026-03-28,Rice,Bengaluru,Karnataka,146.0,3519.0,3944.0,3732.0
2026-03-28,Rice,Karnal,Haryana,129.3,3248.0,3593.0,3420.0
2026-03-28,Rice,Ludhiana,Punjab,152.7,3418.0,3845.0,3631.0
2026-03-28,Rice,Nagpur,Maharashtra,61.6,3333.0,3620.0,3477.0
2026-03-28,Soybean,Aurangabad,Maharashtra,96.9,4880.0,5255.0,5067.0
2026-03-28,Soybean,Bhopal,Madhya Pradesh,79.6,4986.0,5573.0,5279.0
2026-03-28,Soybean,Indore,Madhya Pradesh,174.3,4250.0,4827.0,4538.0
2026-03-28,Soybean,Nagpur,Maharashtra,130.7,5002.0,5701.0,5351.0
2026-03-28,Sugarcane,Aurangabad,Maharashtra,101.2,333.0,383.0,358.0
2026-03-28,Sugarcane,Bhopal,Madhya Pradesh,101.9,338.0,378.0,358.0
2026-03-28,Sugarcane,Karnal,Haryana,99.2,347.0,380.0,364.0
2026-03-28,Sugarcane,Pune,Maharashtra,81.7,351.0,375.0,363.0
2026-03-28,Tomato,Bengaluru,Karnataka,368.7,1413.0,1545.0,1479.0
2026-03-28,Tomato,Jaipur,Rajasthan,152.2,1901.0,2059.0,1980.0
2026-03-28,Tomato,Nashik,Maharashtra,179.2,1733.0,1945.0,1839.0
2026-03-28,Tomato,Pune,Maharashtra,210.5,1791.0,1957.0,1874.0
2026-03-28,Wheat,Aurangabad,Maharashtra,311.5,2320.0,2664.0,2492.0
2026-03-28,Wheat,Bhopal,Madhya Pradesh,111.7,2451.0,2657.0,2554.0
2026-03-28,Wheat,Indore,Madhya Pradesh,128.6,2358.0,2606.0,2482.0
2026-03-28,Wheat,Karnal,Haryana,314.0,2370.0,2698.0,2534.0
2026-03-28,Wheat,Ludhiana,Punjab,237.7,2593.0,2759.0,2676.0
2026-03-29,Cotton,Aurangabad,Maharashtra,168.1,7592.0,8384.0,7988.0
2026-03-29,Cotton,Indore,Madhya Pradesh,64.8,7775.0,8389.0,8082.0
2026-03-29,Maize,Indore,Madhya Pradesh,127.2,2118.0,2394.0,2256.0
2026-03-29,Maize,Nagpur,Maharashtra,107.5,2148.0,2299.0,2223.0
2026-03-29,Onion,Nashik,Maharashtra,158.7,2079.0,2259.0,2169.0
2026-03-29,Potato,Jaipur,Rajasthan,310.5,1255.0,1389.0,1322.0
2026-03-29,Potato,Pune,Maharashtra,328.0,1320.0,1482.0,1401.0
2026-03-29,Pulses,Aurangabad,Maharashtra,201.8,6134.0,6663.0,6398.0
2026-03-29,Pulses,Bengaluru,Karnataka,108.2,6752.0,7630.0,7191.0
2026-03-29,Rice,Karnal,Haryana,142.9,3298.0,3572.0,3435.0
2026-03-29,Soybean,Aurangabad,Maharashtra,122.0,4933.0,5453.0,5193.0
2026-03-29,Soybean,Bhopal,Madhya Pradesh,109.2,5095.0,5521.0,5308.0
2026-03-29,Sugarcane,Bhopal,Madhya Pradesh,69.3,343.0,375.0,359.0
2026-03-29,Tomato,Bengaluru,Karnataka,411.1,1477.0,1590.0,1533.0
2026-03-29,Tomato,Nashik,Maharashtra,321.2,1761.0,1930.0,1845.0
2026-03-29,Wheat,Aurangabad,Maharashtra,172.1,2380.0,2609.0,2495.0
2026-03-29,Wheat,Bhopal,Madhya Pradesh,168.0,2467.0,2719.0,2593.0
2026-03-29,Wheat,Indore,Madhya Pradesh,300.5,2372.0,2640.0,2506.0
2026-03-29,Wheat,Karnal,Haryana,301.4,2443.0,2658.0,2551.0
2026-03-30,Cotton,Aurangabad,Maharashtra,90.7,7487.0,8390.0,7938.0
2026-03-30,Cotton,Indore,Madhya Pradesh,163.5,7625.0,8355.0,7990.0
2026-03-30,Cotton,Jaipur,Rajasthan,77.9,7331.0,8258.0,7794.0
2026-03-30,Cotton,Nagpur,Maharashtra,109.3,7171.0,7637.0,7404.0
2026-03-30,Maize,Bengaluru,Karnataka,200.0,2408.0,2629.0,2519.0
2026-03-30,Maize,Indore,Madhya Pradesh,157.4,2140.0,2410.0,2275.0
2026-03-30,Maize,Nagpur,Maharashtra,186.1,2088.0,2306.0,2197.0
2026-03-30,Maize,Nashik,Maharashtra,91.1,2261.0,2543.0,2402.0
2026-03-30,Onion,Bengaluru,Karnataka,86.6,2056.0,2270.0,2163.0
2026-03-30,Onion,Indore,Madhya Pradesh,165.6,2183.0,2446.0,2315.0
2026-03-30,Onion,Nashik,Maharashtra,129.3,2157.0,2318.0,2238.0
2026-03-30,Onion,Pune,Maharashtra,106.9,2612.0,2824.0,2718.0
2026-03-30,Potato,Bhopal,Madhya Pradesh,429.7,1263.0,1361.0,1312.0
2026-03-30,Potato,Jaipur,Rajasthan,243.4,1249.0,1392.0,1321.0
2026-03-30,Potato,Karnal,Haryana,382.8,1326.0,1419.0,1373.0
2026-03-30,Potato,Pune,Maharashtra,362.2,1319.0,1455.0,1387.0
2026-03-30,Pulses,Aurangabad,Maharashtra,142.9,6132.0,6696.0,6414.0
2026-03-30,Pulses,Bengaluru,Karnataka,308.6,6659.0,7320.0,6989.0
2026-03-30,Pulses,Indore,Madhya Pradesh,429.5,5613.0,6380.0,5996.0
2026-03-30,Pulses,Jaipur,Rajasthan,158.0,6253.0,6865.0,6559.0
2026-03-30,Rice,Bengaluru,Karnataka,220.5,3618.0,3846.0,3732.0
2026-03-30,Rice,Karnal,Haryana,158.7,3285.0,3701.0,3493.0
2026-03-30,Rice,Ludhiana,Punjab,221.8,3484.0,3809.0,3646.0
2026-03-30,Rice,Nagpur,Maharashtra,101.8,3324.0,3553.0,3438.0
2026-03-30,Soybean,Aurangabad,Maharashtra,196.6,4946.0,5363.0,5154.0
2026-03-30,Soybean,Bhopal,Madhya Pradesh,154.9,5024.0,5522.0,5273.0
2026-03-30,Soybean,Indore,Madhya Pradesh,217.3,4180.0,4588.0,4384.0
2026-03-30,Soybean,Nagpur,Maharashtra,97.5,5098.0,5476.0,5287.0
2026-03-30,Sugarcane,Aurangabad,Maharashtra,123.0,338.0,381.0,360.0
2026-03-30,Sugarcane,Bhopal,Madhya Pradesh,222.7,336.0,385.0,361.0
2026-03-30,Sugarcane,Karnal,Haryana,169.9,336.0,378.0,357.0
2026-03-30,Sugarcane,Pune,Maharashtra,194.2,346.0,379.0,363.0
2026-03-30,Tomato,Bengaluru,Karnataka,282.1,1409.0,1576.0,1493.0
2026-03-30,Tomato,Jaipur,Rajasthan,275.9,1775.0,2016.0,1896.0
2026-03-30,Tomato,Nashik,Maharashtra,127.4,1737.0,1961.0,1849.0
2026-03-30,Tomato,Pune,Maharashtra,261.4,1851.0,2112.0,1982.0
2026-03-30,Wheat,Aurangabad,Maharashtra,156.5,2366.0,2654.0,2510.0
2026-03-30,Wheat,Bhopal,Madhya Pradesh,281.1,2465.0,2694.0,2579.0
2026-03-30,Wheat,Indore,Madhya Pradesh,400.9,2398.0,2546.0,2472.0
2026-03-30,Wheat,Karnal,Haryana,266.5,2450.0,2692.0,2571.0
2026-03-30,Wheat,Ludhiana,Punjab,366.5,2560.0,2898.0,2729.0
2026-03-31,Cotton,Aurangabad,Maharashtra,281.7,7339.0,8271.0,7805.0
2026-03-31,Cotton,Indore,Madhya Pradesh,127.2,7605.0,8335.0,7970.0
2026-03-31,Cotton,Jaipur,Rajasthan,275.6,7485.0,8276.0,7881.0
2026-03-31,Cotton,Nagpur,Maharashtra,142.1,7075.0,7963.0,7519.0
2026-03-31,Maize,Bengaluru,Karnataka,116.4,2425.0,2663.0,2544.0
2026-03-31,Maize,Indore,Madhya Pradesh,165.1,2220.0,2375.0,2297.0
2026-03-31,Maize,Nagpur,Maharashtra,260.5,2028.0,2314.0,2171.0
2026-03-31,Maize,Nashik,Maharashtra,88.9,2299.0,2552.0,2425.0
2026-03-31,Onion,Bengaluru,Karnataka,89.3,2101.0,2388.0,2244.0
2026-03-31,Onion,Indore,Madhya Pradesh,155.3,2169.0,2381.0,2275.0
2026-03-31,Onion,Nashik,Maharashtra,192.3,2189.0,2347.0,2268.0
2026-03-31,Onion,Pune,Maharashtra,108.6,2587.0,2822.0,2705.0
2026-03-31,Potato,Bhopal,Madhya Pradesh,469.2,1213.0,1350.0,1281.0
2026-03-31,Potato,Jaipur,Rajasthan,352.9,1264.0,1398.0,1331.0
2026-03-31,Potato,Karnal,Haryana,199.6,1271.0,1439.0,1355.0
2026-03-31,Potato,Pune,Maharashtra,329.8,1308.0,1412.0,1360.0
2026-03-31,Pulses,Aurangabad,Maharashtra,296.4,6251.0,6733.0,6492.0
2026-03-31,Pulses,Bengaluru,Karnataka,260.3,6683.0,7105.0,6894.0
2026-03-31,Pulses,Indore,Madhya Pradesh,204.6,5724.0,6341.0,6033.0
2026-03-31,Pulses,Jaipur,Rajasthan,236.7,6339.0,6807.0,6573.0
2026-03-31,Rice,Bengaluru,Karnataka,248.2,3671.0,3932.0,3801.0
2026-03-31,Rice,Karnal,Haryana,262.4,3270.0,3695.0,3483.0
2026-03-31,Rice,Ludhiana,Punjab,239.4,3514.0,3733.0,3623.0
2026-03-31,Rice,Nagpur,Maharashtra,147.2,3260.0,3644.0,3452.0
2026-03-31,Soybean,Aurangabad,Maharashtra,121.0,4848.0,5565.0,5206.0
2026-03-31,Soybean,Bhopal,Madhya Pradesh,237.3,4819.0,5480.0,5149.0
2026-03-31,Soybean,Indore,Madhya Pradesh,288.9,4230.0,4787.0,4509.0
2026-03-31,Soybean,Nagpur,Maharashtra,202.6,4902.0,5516.0,5209.0
2026-03-31,Sugarcane,Aurangabad,Maharashtra,224.5,342.0,376.0,359.0
2026-03-31,Sugarcane,Bhopal,Madhya Pradesh,227.9,346.0,379.0,363.0
2026-03-31,Sugarcane,Karnal,Haryana,266.9,345.0,368.0,357.0
2026-03-31,Sugarcane,Pune,Maharashtra,111.1,348.0,381.0,364.0
2026-03-31,Tomato,Bengaluru,Karnataka,371.3,1412.0,1533.0,1472.0
2026-03-31,Tomato,Jaipur,Rajasthan,206.0,1806.0,1950.0,1878.0
2026-03-31,Tomato,Nashik,Maharashtra,476.6,1818.0,1938.0,1878.0
2026-03-31,Tomato,Pune,Maharashtra,210.1,1919.0,2186.0,2053.0
2026-03-31,Wheat,Aurangabad,Maharashtra,493.0,2447.0,2604.0,2525.0
2026-03-31,Wheat,Bhopal,Madhya Pradesh,351.0,2432.0,2664.0,2548.0
2026-03-31,Wheat,Indore,Madhya Pradesh,235.0,2324.0,2644.0,2484.0
2026-03-31,Wheat,Karnal,Haryana,436.3,2535.0,2700.0,2618.0
2026-03-31,Wheat,Ludhiana,Punjab,172.5,2629.0,2897.0,2763.0
2026-04-01,Cotton,Aurangabad,Maharashtra,289.2,7239.0,8309.0,7774.0
2026-04-01,Cotton,Indore,Madhya Pradesh,105.0,7561.0,8128.0,7845.0
2026-04-01,Cotton,Jaipur,Rajasthan,124.4,7446.0,8290.0,7868.0
2026-04-01,Cotton,Nagpur,Maharashtra,254.9,7054.0,7839.0,7446.0
2026-04-01,Maize,Bengaluru,Karnataka,137.9,2432.0,2623.0,2527.0
2026-04-01,Maize,Indore,Madhya Pradesh,158.3,2180.0,2422.0,2301.0
2026-04-01,Maize,Nagpur,Maharashtra,288.6,2152.0,2301.0,2226.0
2026-04-01,Maize,Nashik,Maharashtra,175.8,2343.0,2504.0,2424.0
2026-04-01,Onion,Bengaluru,Karnataka,591.7,1753.0,1965.0,1859.0
2026-04-01,Onion,Indore,Madhya Pradesh,212.8,1680.0,1845.0,1762.0
2026-04-01,Onion,Nashik,Maharashtra,372.2,1798.0,1918.0,1858.0
2026-04-01,Onion,Pune,Maharashtra,201.0,2206.0,2417.0,2311.0
2026-04-01,Potato,Bhopal,Madhya Pradesh,151.2,1458.0,1621.0,1539.0
2026-04-01,Potato,Jaipur,Rajasthan,195.6,1511.0,1705.0,1608.0
2026-04-01,Potato,Karnal,Haryana,181.4,1563.0,1679.0,1621.0
2026-04-01,Potato,Pune,Maharashtra,160.8,1588.0,1747.0,1668.0
2026-04-01,Pulses,Aurangabad,Maharashtra,230.5,6200.0,6854.0,6527.0
2026-04-01,Pulses,Bengaluru,Karnataka,393.0,6537.0,7435.0,6986.0
2026-04-01,Pulses,Indore,Madhya Pradesh,532.1,5779.0,6241.0,6010.0
2026-04-01,Pulses,Jaipur,Rajasthan,262.7,6382.0,6962.0,6672.0
2026-04-01,Rice,Bengaluru,Karnataka,138.0,3639.0,4009.0,3824.0
2026-04-01,Rice,Karnal,Haryana,109.4,3338.0,3660.0,3499.0
2026-04-01,Rice,Ludhiana,Punjab,105.0,3483.0,3774.0,3628.0
2026-04-01,Rice,Nagpur,Maharashtra,120.7,3227.0,3594.0,3410.0
2026-04-01,Soybean,Aurangabad,Maharashtra,228.2,5182.0,5529.0,5356.0
2026-04-01,Soybean,Bhopal,Madhya Pradesh,124.2,4970.0,5551.0,5260.0
2026-04-01,Soybean,Indore,Madhya Pradesh,189.3,4297.0,4595.0,4446.0
2026-04-01,Soybean,Nagpur,Maharashtra,92.2,4892.0,5474.0,5183.0
2026-04-01,Sugarcane,Aurangabad,Maharashtra,155.0,350.0,372.0,361.0
2026-04-01,Sugarcane,Bhopal,Madhya Pradesh,279.2,350.0,377.0,363.0
2026-04-01,Sugarcane,Karnal,Haryana,119.1,339.0,372.0,356.0
2026-04-01,Sugarcane,Pune,Maharashtra,170.7,349.0,389.0,369.0
2026-04-01,Tomato,Bengaluru,Karnataka,223.4,1948.0,2103.0,2025.0
2026-04-01,Tomato,Jaipur,Rajasthan,89.0,2349.0,2500.0,2424.0
2026-04-01,Tomato,Nashik,Maharashtra,125.5,2183.0,2494.0,2339.0
2026-04-01,Tomato,Pune,Maharashtra,97.1,2533.0,2691.0,2612.0
2026-04-01,Wheat,Aurangabad,Maharashtra,289.0,2445.0,2681.0,2563.0
2026-04-01,Wheat,Bhopal,Madhya Pradesh,253.1,2406.0,2707.0,2557.0
2026-04-01,Wheat,Indore,Madhya Pradesh,255.1,2368.0,2641.0,2504.0
2026-04-01,Wheat,Karnal,Haryana,172.4,2476.0,2747.0,2612.0
2026-04-01,Wheat,Ludhiana,Punjab,522.0,2539.0,2893.0,2716.0
2026-04-02,Cotton,Aurangabad,Maharashtra,190.9,7625.0,8228.0,7927.0
2026-04-02,Cotton,Indore,Madhya Pradesh,186.6,7647.0,8179.0,7913.0
2026-04-02,Cotton,Jaipur,Rajasthan,135.1,7327.0,8370.0,7848.0
2026-04-02,Cotton,Nagpur,Maharashtra,197.1,6981.0,7686.0,7334.0
2026-04-02,Maize,Bengaluru,Karnataka,118.4,2387.0,2714.0,2550.0
2026-04-02,Maize,Indore,Madhya Pradesh,189.4,2168.0,2486.0,2327.0
2026-04-02,Maize,Nagpur,Maharashtra,204.4,2034.0,2316.0,2175.0
2026-04-02,Maize,Nashik,Maharashtra,97.3,2279.0,2512.0,2396.0
2026-04-02,Onion,Bengaluru,Karnataka,321.7,1649.0,1771.0,1710.0
2026-04-02,Onion,Indore,Madhya Pradesh,508.6,1641.0,1820.0,1730.0
2026-04-02,Onion,Nashik,Maharashtra,203.3,1740.0,1969.0,1855.0
2026-04-02,Onion,Pune,Maharashtra,312.1,2265.0,2555.0,2410.0
2026-04-02,Potato,Bhopal,Madhya Pradesh,106.7,1435.0,1540.0,1487.0
2026-04-02,Potato,Jaipur,Rajasthan,105.1,1608.0,1754.0,1681.0
2026-04-02,Potato,Karnal,Haryana,214.9,1525.0,1702.0,1613.0
2026-04-02,Potato,Pune,Maharashtra,166.6,1550.0,1745.0,1647.0
2026-04-02,Pulses,Aurangabad,Maharashtra,199.3,6238.0,6853.0,6545.0
2026-04-02,Pulses,Bengaluru,Karnataka,162.3,6510.0,7435.0,6973.0
2026-04-02,Pulses,Indore,Madhya Pradesh,218.6,5669.0,6364.0,6016.0
2026-04-02,Pulses,Jaipur,Rajasthan,200.9,6354.0,6889.0,6621.0
2026-04-02,Rice,Bengaluru,Karnataka,231.7,3563.0,4081.0,3822.0
2026-04-02,Rice,Karnal,Haryana,132.7,3303.0,3697.0,3500.0
2026-04-02,Rice,Ludhiana,Punjab,151.6,3407.0,3904.0,3655.0
2026-04-02,Rice,Nagpur,Maharashtra,145.4,3225.0,3669.0,3447.0
2026-04-02,Soybean,Aurangabad,Maharashtra,78.1,4904.0,5610.0,5257.0
2026-04-02,Soybean,Bhopal,Madhya Pradesh,99.3,4922.0,5637.0,5279.0
2026-04-02,Soybean,Indore,Madhya Pradesh,266.5,4235.0,4719.0,4477.0
2026-04-02,Soybean,Nagpur,Maharashtra,224.9,4816.0,5375.0,5095.0
2026-04-02,Sugarcane,Aurangabad,Maharashtra,178.7,341.0,382.0,362.0
2026-04-02,Sugarcane,Bhopal,Madhya Pradesh,112.1,347.0,380.0,364.0
2026-04-02,Sugarcane,Karnal,Haryana,179.9,332.0,378.0,355.0
2026-04-02,Sugarcane,Pune,Maharashtra,271.6,356.0,394.0,375.0
2026-04-02,Tomato,Bengaluru,Karnataka,113.8,1955.0,2176.0,2065.0
2026-04-02,Tomato,Jaipur,Rajasthan,76.7,2301.0,2596.0,2448.0
2026-04-02,Tomato,Nashik,Maharashtra,90.8,2249.0,2455.0,2352.0
2026-04-02,Tomato,Pune,Maharashtra,140.4,2492.0,2668.0,2580.0
2026-04-02,Wheat,Aurangabad,Maharashtra,365.7,2392.0,2725.0,2558.0
2026-04-02,Wheat,Bhopal,Madhya Pradesh,356.3,2468.0,2702.0,2585.0
2026-04-02,Wheat,Indore,Madhya Pradesh,265.3,2395.0,2570.0,2483.0
2026-04-02,Wheat,Karnal,Haryana,269.9,2513.0,2682.0,2598.0
2026-04-02,Wheat,Ludhiana,Punjab,165.7,2549.0,2848.0,2699.0
2026-04-03,Cotton,Aurangabad,Maharashtra,173.5,7394.0,8008.0,7701.0
2026-04-03,Cotton,Indore,Madhya Pradesh,76.2,7546.0,8506.0,8026.0
2026-04-03,Cotton,Jaipur,Rajasthan,157.6,7309.0,8324.0,7817.0
2026-04-03,Cotton,Nagpur,Maharashtra,148.1,6952.0,7615.0,7283.0
2026-04-03,Maize,Bengaluru,Karnataka,87.0,2453.0,2748.0,2600.0
2026-04-03,Maize,Indore,Madhya Pradesh,169.8,2156.0,2456.0,2306.0
2026-04-03,Maize,Nagpur,Maharashtra,136.8,2076.0,2326.0,2201.0
2026-04-03,Maize,Nashik,Maharashtra,176.0,2308.0,2457.0,2383.0
